Time,Category,Average Score
2025-06-20 14:16:38,eyeSquintRight,0.33
2025-06-20 14:16:38,eyeWideLeft,0.0
2025-06-20 14:16:38,eyeWideRight,0.0
2025-06-20 14:16:38,jawForward,0.0
2025-06-20 14:16:38,jawLeft,0.0
2025-06-20 14:16:38,jawOpen,0.0
2025-06-20 14:16:38,jawRight,0.0
2025-06-20 14:16:38,mouthClose,0.0
2025-06-20 14:16:38,mouthDimpleLeft,0.01
2025-06-20 14:16:38,mouthDimpleRight,0.01
2025-06-20 14:16:38,mouthFrownLeft,0.0
2025-06-20 14:16:38,mouthFrownRight,0.0
2025-06-20 14:16:38,mouthFunnel,0.0
2025-06-20 14:16:38,mouthLeft,0.0
2025-06-20 14:16:38,mouthLowerDownLeft,0.0
2025-06-20 14:16:38,mouthLowerDownRight,0.0
2025-06-20 14:16:38,mouthPressLeft,0.25
2025-06-20 14:16:38,mouthPressRight,0.08
2025-06-20 14:16:38,mouthPucker,0.0
2025-06-20 14:16:38,mouthRight,0.0
2025-06-20 14:16:38,mouthRollLower,0.01
2025-06-20 14:16:38,mouthRollUpper,0.0
2025-06-20 14:16:38,mouthShrugLower,0.45
2025-06-20 14:16:38,mouthShrugUpper,0.14
2025-06-20 14:16:38,mouthSmileLeft,0.23
2025-06-20 14:16:38,mouthSmileRight,0.16
2025-06-20 14:16:38,mouthStretchLeft,0.06
2025-06-20 14:16:38,mouthStretchRight,0.0
2025-06-20 14:16:38,mouthUpperUpLeft,0.01
2025-06-20 14:16:38,mouthUpperUpRight,0.01
2025-06-20 14:16:38,noseSneerLeft,0.0
2025-06-20 14:16:38,noseSneerRight,0.0
2025-06-20 14:16:39,_neutral,0.0
2025-06-20 14:16:39,browDownLeft,0.02
2025-06-20 14:16:39,browDownRight,0.03
2025-06-20 14:16:39,browInnerUp,0.09
2025-06-20 14:16:39,browOuterUpLeft,0.14
2025-06-20 14:16:39,browOuterUpRight,0.2
2025-06-20 14:16:39,cheekPuff,0.0
2025-06-20 14:16:39,cheekSquintLeft,0.0
2025-06-20 14:16:39,cheekSquintRight,0.0
2025-06-20 14:16:39,eyeBlinkLeft,0.35
2025-06-20 14:16:39,eyeBlinkRight,0.33
2025-06-20 14:16:39,eyeLookDownLeft,0.51
2025-06-20 14:16:39,eyeLookDownRight,0.5
2025-06-20 14:16:39,eyeLookInLeft,0.02
2025-06-20 14:16:39,eyeLookInRight,0.24
2025-06-20 14:16:39,eyeLookOutLeft,0.25
2025-06-20 14:16:39,eyeLookOutRight,0.03
2025-06-20 14:16:39,eyeLookUpLeft,0.01
2025-06-20 14:16:39,eyeLookUpRight,0.01
2025-06-20 14:16:39,eyeSquintLeft,0.34
2025-06-20 14:16:39,eyeSquintRight,0.42
2025-06-20 14:16:39,eyeWideLeft,0.0
2025-06-20 14:16:39,eyeWideRight,0.0
2025-06-20 14:16:39,jawForward,0.0
2025-06-20 14:16:39,jawLeft,0.0
2025-06-20 14:16:39,jawOpen,0.01
2025-06-20 14:16:39,jawRight,0.0
2025-06-20 14:16:39,mouthClose,0.0
2025-06-20 14:16:39,mouthDimpleLeft,0.01
2025-06-20 14:16:39,mouthDimpleRight,0.01
2025-06-20 14:16:39,mouthFrownLeft,0.0
2025-06-20 14:16:39,mouthFrownRight,0.0
2025-06-20 14:16:39,mouthFunnel,0.0
2025-06-20 14:16:39,mouthLeft,0.0
2025-06-20 14:16:39,mouthLowerDownLeft,0.01
2025-06-20 14:16:39,mouthLowerDownRight,0.02
2025-06-20 14:16:39,mouthPressLeft,0.18
2025-06-20 14:16:39,mouthPressRight,0.03
2025-06-20 14:16:39,mouthPucker,0.01
2025-06-20 14:16:39,mouthRight,0.02
2025-06-20 14:16:39,mouthRollLower,0.0
2025-06-20 14:16:39,mouthRollUpper,0.0
2025-06-20 14:16:39,mouthShrugLower,0.12
2025-06-20 14:16:39,mouthShrugUpper,0.15
2025-06-20 14:16:39,mouthSmileLeft,0.13
2025-06-20 14:16:39,mouthSmileRight,0.07
2025-06-20 14:16:39,mouthStretchLeft,0.02
2025-06-20 14:16:39,mouthStretchRight,0.01
2025-06-20 14:16:39,mouthUpperUpLeft,0.02
2025-06-20 14:16:39,mouthUpperUpRight,0.02
2025-06-20 14:16:39,noseSneerLeft,0.0
2025-06-20 14:16:39,noseSneerRight,0.0
2025-06-20 14:16:40,_neutral,0.0
2025-06-20 14:16:40,browDownLeft,0.04
2025-06-20 14:16:40,browDownRight,0.06
2025-06-20 14:16:40,browInnerUp,0.04
2025-06-20 14:16:40,browOuterUpLeft,0.07
2025-06-20 14:16:40,browOuterUpRight,0.05
2025-06-20 14:16:40,cheekPuff,0.0
2025-06-20 14:16:40,cheekSquintLeft,0.0
2025-06-20 14:16:40,cheekSquintRight,0.0
2025-06-20 14:16:40,eyeBlinkLeft,0.36
2025-06-20 14:16:40,eyeBlinkRight,0.32
2025-06-20 14:16:40,eyeLookDownLeft,0.51
2025-06-20 14:16:40,eyeLookDownRight,0.49
2025-06-20 14:16:40,eyeLookInLeft,0.09
2025-06-20 14:16:40,eyeLookInRight,0.09
2025-06-20 14:16:40,eyeLookOutLeft,0.09
2025-06-20 14:16:40,eyeLookOutRight,0.07
2025-06-20 14:16:40,eyeLookUpLeft,0.02
2025-06-20 14:16:40,eyeLookUpRight,0.02
2025-06-20 14:16:40,eyeSquintLeft,0.42
2025-06-20 14:16:40,eyeSquintRight,0.47
2025-06-20 14:16:40,eyeWideLeft,0.0
2025-06-20 14:16:40,eyeWideRight,0.0
2025-06-20 14:16:40,jawForward,0.0
2025-06-20 14:16:40,jawLeft,0.01
2025-06-20 14:16:40,jawOpen,0.01
2025-06-20 14:16:40,jawRight,0.0
2025-06-20 14:16:40,mouthClose,0.0
2025-06-20 14:16:40,mouthDimpleLeft,0.01
2025-06-20 14:16:40,mouthDimpleRight,0.06
2025-06-20 14:16:40,mouthFrownLeft,0.0
2025-06-20 14:16:40,mouthFrownRight,0.0
2025-06-20 14:16:40,mouthFunnel,0.01
2025-06-20 14:16:40,mouthLeft,0.01
2025-06-20 14:16:40,mouthLowerDownLeft,0.07
2025-06-20 14:16:40,mouthLowerDownRight,0.08
2025-06-20 14:16:40,mouthPressLeft,0.03
2025-06-20 14:16:40,mouthPressRight,0.04
2025-06-20 14:16:40,mouthPucker,0.02
2025-06-20 14:16:40,mouthRight,0.01
2025-06-20 14:16:40,mouthRollLower,0.01
2025-06-20 14:16:40,mouthRollUpper,0.0
2025-06-20 14:16:40,mouthShrugLower,0.03
2025-06-20 14:16:40,mouthShrugUpper,0.08
2025-06-20 14:16:40,mouthSmileLeft,0.26
2025-06-20 14:16:40,mouthSmileRight,0.26
2025-06-20 14:16:40,mouthStretchLeft,0.03
2025-06-20 14:16:40,mouthStretchRight,0.02
2025-06-20 14:16:40,mouthUpperUpLeft,0.23
2025-06-20 14:16:40,mouthUpperUpRight,0.36
2025-06-20 14:16:40,noseSneerLeft,0.0
2025-06-20 14:16:40,noseSneerRight,0.0
2025-06-20 14:16:41,_neutral,0.0
2025-06-20 14:16:41,browDownLeft,0.02
2025-06-20 14:16:41,browDownRight,0.02
2025-06-20 14:16:41,browInnerUp,0.03
2025-06-20 14:16:41,browOuterUpLeft,0.11
2025-06-20 14:16:41,browOuterUpRight,0.05
2025-06-20 14:16:41,cheekPuff,0.0
2025-06-20 14:16:41,cheekSquintLeft,0.0
2025-06-20 14:16:41,cheekSquintRight,0.0
2025-06-20 14:16:41,eyeBlinkLeft,0.29
2025-06-20 14:16:41,eyeBlinkRight,0.25
2025-06-20 14:16:41,eyeLookDownLeft,0.45
2025-06-20 14:16:41,eyeLookDownRight,0.44
2025-06-20 14:16:41,eyeLookInLeft,0.12
2025-06-20 14:16:41,eyeLookInRight,0.09
2025-06-20 14:16:41,eyeLookOutLeft,0.04
2025-06-20 14:16:41,eyeLookOutRight,0.06
2025-06-20 14:16:41,eyeLookUpLeft,0.02
2025-06-20 14:16:41,eyeLookUpRight,0.02
2025-06-20 14:16:41,eyeSquintLeft,0.43
2025-06-20 14:16:41,eyeSquintRight,0.53
2025-06-20 14:16:41,eyeWideLeft,0.0
2025-06-20 14:16:41,eyeWideRight,0.0
2025-06-20 14:16:41,jawForward,0.0
2025-06-20 14:16:41,jawLeft,0.0
2025-06-20 14:16:41,jawOpen,0.01
2025-06-20 14:16:41,jawRight,0.0
2025-06-20 14:16:41,mouthClose,0.0
2025-06-20 14:16:41,mouthDimpleLeft,0.01
2025-06-20 14:16:41,mouthDimpleRight,0.0
2025-06-20 14:16:41,mouthFrownLeft,0.0
2025-06-20 14:16:41,mouthFrownRight,0.0
2025-06-20 14:16:41,mouthFunnel,0.03
2025-06-20 14:16:41,mouthLeft,0.0
2025-06-20 14:16:41,mouthLowerDownLeft,0.08
2025-06-20 14:16:41,mouthLowerDownRight,0.13
2025-06-20 14:16:41,mouthPressLeft,0.01
2025-06-20 14:16:41,mouthPressRight,0.01
2025-06-20 14:16:41,mouthPucker,0.05
2025-06-20 14:16:41,mouthRight,0.0
2025-06-20 14:16:41,mouthRollLower,0.0
2025-06-20 14:16:41,mouthRollUpper,0.0
2025-06-20 14:16:41,mouthShrugLower,0.0
2025-06-20 14:16:41,mouthShrugUpper,0.02
2025-06-20 14:16:41,mouthSmileLeft,0.13
2025-06-20 14:16:41,mouthSmileRight,0.13
2025-06-20 14:16:41,mouthStretchLeft,0.02
2025-06-20 14:16:41,mouthStretchRight,0.08
2025-06-20 14:16:41,mouthUpperUpLeft,0.2
2025-06-20 14:16:41,mouthUpperUpRight,0.24
2025-06-20 14:16:41,noseSneerLeft,0.0
2025-06-20 14:16:41,noseSneerRight,0.0
2025-06-20 14:16:42,_neutral,0.0
2025-06-20 14:16:42,browDownLeft,0.01
2025-06-20 14:16:42,browDownRight,0.02
2025-06-20 14:16:42,browInnerUp,0.04
2025-06-20 14:16:42,browOuterUpLeft,0.12
2025-06-20 14:16:42,browOuterUpRight,0.08
2025-06-20 14:16:42,cheekPuff,0.0
2025-06-20 14:16:42,cheekSquintLeft,0.0
2025-06-20 14:16:42,cheekSquintRight,0.0
2025-06-20 14:16:42,eyeBlinkLeft,0.35
2025-06-20 14:16:42,eyeBlinkRight,0.29
2025-06-20 14:16:42,eyeLookDownLeft,0.54
2025-06-20 14:16:42,eyeLookDownRight,0.53
2025-06-20 14:16:42,eyeLookInLeft,0.1
2025-06-20 14:16:42,eyeLookInRight,0.09
2025-06-20 14:16:42,eyeLookOutLeft,0.06
2025-06-20 14:16:42,eyeLookOutRight,0.05
2025-06-20 14:16:42,eyeLookUpLeft,0.02
2025-06-20 14:16:42,eyeLookUpRight,0.01
2025-06-20 14:16:42,eyeSquintLeft,0.36
2025-06-20 14:16:42,eyeSquintRight,0.45
2025-06-20 14:16:42,eyeWideLeft,0.0
2025-06-20 14:16:42,eyeWideRight,0.0
2025-06-20 14:16:42,jawForward,0.0
2025-06-20 14:16:42,jawLeft,0.0
2025-06-20 14:16:42,jawOpen,0.0
2025-06-20 14:16:42,jawRight,0.0
2025-06-20 14:16:42,mouthClose,0.0
2025-06-20 14:16:42,mouthDimpleLeft,0.01
2025-06-20 14:16:42,mouthDimpleRight,0.0
2025-06-20 14:16:42,mouthFrownLeft,0.0
2025-06-20 14:16:42,mouthFrownRight,0.0
2025-06-20 14:16:42,mouthFunnel,0.03
2025-06-20 14:16:42,mouthLeft,0.0
2025-06-20 14:16:42,mouthLowerDownLeft,0.05
2025-06-20 14:16:42,mouthLowerDownRight,0.09
2025-06-20 14:16:42,mouthPressLeft,0.01
2025-06-20 14:16:42,mouthPressRight,0.01
2025-06-20 14:16:42,mouthPucker,0.05
2025-06-20 14:16:42,mouthRight,0.0
2025-06-20 14:16:42,mouthRollLower,0.0
2025-06-20 14:16:42,mouthRollUpper,0.0
2025-06-20 14:16:42,mouthShrugLower,0.0
2025-06-20 14:16:42,mouthShrugUpper,0.01
2025-06-20 14:16:42,mouthSmileLeft,0.25
2025-06-20 14:16:42,mouthSmileRight,0.25
2025-06-20 14:16:42,mouthStretchLeft,0.02
2025-06-20 14:16:42,mouthStretchRight,0.07
2025-06-20 14:16:42,mouthUpperUpLeft,0.32
2025-06-20 14:16:42,mouthUpperUpRight,0.36
2025-06-20 14:16:42,noseSneerLeft,0.0
2025-06-20 14:16:42,noseSneerRight,0.0
2025-06-20 14:16:44,_neutral,0.0
2025-06-20 14:16:44,browDownLeft,0.01
2025-06-20 14:16:44,browDownRight,0.01
2025-06-20 14:16:44,browInnerUp,0.07
2025-06-20 14:16:44,browOuterUpLeft,0.16
2025-06-20 14:16:44,browOuterUpRight,0.11
2025-06-20 14:16:44,cheekPuff,0.0
2025-06-20 14:16:44,cheekSquintLeft,0.0
2025-06-20 14:16:44,cheekSquintRight,0.0
2025-06-20 14:16:44,eyeBlinkLeft,0.37
2025-06-20 14:16:44,eyeBlinkRight,0.2
2025-06-20 14:16:44,eyeLookDownLeft,0.51
2025-06-20 14:16:44,eyeLookDownRight,0.52
2025-06-20 14:16:44,eyeLookInLeft,0.09
2025-06-20 14:16:44,eyeLookInRight,0.07
2025-06-20 14:16:44,eyeLookOutLeft,0.05
2025-06-20 14:16:44,eyeLookOutRight,0.06
2025-06-20 14:16:44,eyeLookUpLeft,0.01
2025-06-20 14:16:44,eyeLookUpRight,0.01
2025-06-20 14:16:44,eyeSquintLeft,0.37
2025-06-20 14:16:44,eyeSquintRight,0.39
2025-06-20 14:16:44,eyeWideLeft,0.0
2025-06-20 14:16:44,eyeWideRight,0.0
2025-06-20 14:16:44,jawForward,0.0
2025-06-20 14:16:44,jawLeft,0.0
2025-06-20 14:16:44,jawOpen,0.01
2025-06-20 14:16:44,jawRight,0.0
2025-06-20 14:16:44,mouthClose,0.0
2025-06-20 14:16:44,mouthDimpleLeft,0.01
2025-06-20 14:16:44,mouthDimpleRight,0.0
2025-06-20 14:16:44,mouthFrownLeft,0.0
2025-06-20 14:16:44,mouthFrownRight,0.0
2025-06-20 14:16:44,mouthFunnel,0.04
2025-06-20 14:16:44,mouthLeft,0.0
2025-06-20 14:16:44,mouthLowerDownLeft,0.04
2025-06-20 14:16:44,mouthLowerDownRight,0.08
2025-06-20 14:16:44,mouthPressLeft,0.02
2025-06-20 14:16:44,mouthPressRight,0.01
2025-06-20 14:16:44,mouthPucker,0.04
2025-06-20 14:16:44,mouthRight,0.0
2025-06-20 14:16:44,mouthRollLower,0.0
2025-06-20 14:16:44,mouthRollUpper,0.0
2025-06-20 14:16:44,mouthShrugLower,0.0
2025-06-20 14:16:44,mouthShrugUpper,0.02
2025-06-20 14:16:44,mouthSmileLeft,0.03
2025-06-20 14:16:44,mouthSmileRight,0.03
2025-06-20 14:16:44,mouthStretchLeft,0.01
2025-06-20 14:16:44,mouthStretchRight,0.03
2025-06-20 14:16:44,mouthUpperUpLeft,0.14
2025-06-20 14:16:44,mouthUpperUpRight,0.1
2025-06-20 14:16:44,noseSneerLeft,0.0
2025-06-20 14:16:44,noseSneerRight,0.0
2025-06-20 14:16:45,_neutral,0.0
2025-06-20 14:16:45,browDownLeft,0.01
2025-06-20 14:16:45,browDownRight,0.02
2025-06-20 14:16:45,browInnerUp,0.01
2025-06-20 14:16:45,browOuterUpLeft,0.12
2025-06-20 14:16:45,browOuterUpRight,0.06
2025-06-20 14:16:45,cheekPuff,0.0
2025-06-20 14:16:45,cheekSquintLeft,0.0
2025-06-20 14:16:45,cheekSquintRight,0.0
2025-06-20 14:16:45,eyeBlinkLeft,0.34
2025-06-20 14:16:45,eyeBlinkRight,0.27
2025-06-20 14:16:45,eyeLookDownLeft,0.49
2025-06-20 14:16:45,eyeLookDownRight,0.47
2025-06-20 14:16:45,eyeLookInLeft,0.07
2025-06-20 14:16:45,eyeLookInRight,0.07
2025-06-20 14:16:45,eyeLookOutLeft,0.06
2025-06-20 14:16:45,eyeLookOutRight,0.07
2025-06-20 14:16:45,eyeLookUpLeft,0.02
2025-06-20 14:16:45,eyeLookUpRight,0.02
2025-06-20 14:16:45,eyeSquintLeft,0.31
2025-06-20 14:16:45,eyeSquintRight,0.41
2025-06-20 14:16:45,eyeWideLeft,0.0
2025-06-20 14:16:45,eyeWideRight,0.0
2025-06-20 14:16:45,jawForward,0.0
2025-06-20 14:16:45,jawLeft,0.0
2025-06-20 14:16:45,jawOpen,0.01
2025-06-20 14:16:45,jawRight,0.0
2025-06-20 14:16:45,mouthClose,0.0
2025-06-20 14:16:45,mouthDimpleLeft,0.01
2025-06-20 14:16:45,mouthDimpleRight,0.0
2025-06-20 14:16:45,mouthFrownLeft,0.0
2025-06-20 14:16:45,mouthFrownRight,0.0
2025-06-20 14:16:45,mouthFunnel,0.03
2025-06-20 14:16:45,mouthLeft,0.0
2025-06-20 14:16:45,mouthLowerDownLeft,0.03
2025-06-20 14:16:45,mouthLowerDownRight,0.04
2025-06-20 14:16:45,mouthPressLeft,0.02
2025-06-20 14:16:45,mouthPressRight,0.01
2025-06-20 14:16:45,mouthPucker,0.03
2025-06-20 14:16:45,mouthRight,0.0
2025-06-20 14:16:45,mouthRollLower,0.0
2025-06-20 14:16:45,mouthRollUpper,0.0
2025-06-20 14:16:45,mouthShrugLower,0.0
2025-06-20 14:16:45,mouthShrugUpper,0.04
2025-06-20 14:16:45,mouthSmileLeft,0.02
2025-06-20 14:16:45,mouthSmileRight,0.01
2025-06-20 14:16:45,mouthStretchLeft,0.0
2025-06-20 14:16:45,mouthStretchRight,0.01
2025-06-20 14:16:45,mouthUpperUpLeft,0.19
2025-06-20 14:16:45,mouthUpperUpRight,0.16
2025-06-20 14:16:45,noseSneerLeft,0.0
2025-06-20 14:16:45,noseSneerRight,0.0
2025-06-20 14:16:46,_neutral,0.0
2025-06-20 14:16:46,browDownLeft,0.02
2025-06-20 14:16:46,browDownRight,0.03
2025-06-20 14:16:46,browInnerUp,0.06
2025-06-20 14:16:46,browOuterUpLeft,0.09
2025-06-20 14:16:46,browOuterUpRight,0.1
2025-06-20 14:16:46,cheekPuff,0.0
2025-06-20 14:16:46,cheekSquintLeft,0.0
2025-06-20 14:16:46,cheekSquintRight,0.0
2025-06-20 14:16:46,eyeBlinkLeft,0.3
2025-06-20 14:16:46,eyeBlinkRight,0.27
2025-06-20 14:16:46,eyeLookDownLeft,0.53
2025-06-20 14:16:46,eyeLookDownRight,0.51
2025-06-20 14:16:46,eyeLookInLeft,0.06
2025-06-20 14:16:46,eyeLookInRight,0.09
2025-06-20 14:16:46,eyeLookOutLeft,0.08
2025-06-20 14:16:46,eyeLookOutRight,0.06
2025-06-20 14:16:46,eyeLookUpLeft,0.01
2025-06-20 14:16:46,eyeLookUpRight,0.01
2025-06-20 14:16:46,eyeSquintLeft,0.35
2025-06-20 14:16:46,eyeSquintRight,0.38
2025-06-20 14:16:46,eyeWideLeft,0.0
2025-06-20 14:16:46,eyeWideRight,0.0
2025-06-20 14:16:46,jawForward,0.0
2025-06-20 14:16:46,jawLeft,0.0
2025-06-20 14:16:46,jawOpen,0.0
2025-06-20 14:16:46,jawRight,0.0
2025-06-20 14:16:46,mouthClose,0.0
2025-06-20 14:16:46,mouthDimpleLeft,0.01
2025-06-20 14:16:46,mouthDimpleRight,0.01
2025-06-20 14:16:46,mouthFrownLeft,0.0
2025-06-20 14:16:46,mouthFrownRight,0.0
2025-06-20 14:16:46,mouthFunnel,0.01
2025-06-20 14:16:46,mouthLeft,0.0
2025-06-20 14:16:46,mouthLowerDownLeft,0.01
2025-06-20 14:16:46,mouthLowerDownRight,0.02
2025-06-20 14:16:46,mouthPressLeft,0.07
2025-06-20 14:16:46,mouthPressRight,0.02
2025-06-20 14:16:46,mouthPucker,0.08
2025-06-20 14:16:46,mouthRight,0.0
2025-06-20 14:16:46,mouthRollLower,0.0
2025-06-20 14:16:46,mouthRollUpper,0.0
2025-06-20 14:16:46,mouthShrugLower,0.0
2025-06-20 14:16:46,mouthShrugUpper,0.08
2025-06-20 14:16:46,mouthSmileLeft,0.18
2025-06-20 14:16:46,mouthSmileRight,0.14
2025-06-20 14:16:46,mouthStretchLeft,0.02
2025-06-20 14:16:46,mouthStretchRight,0.03
2025-06-20 14:16:46,mouthUpperUpLeft,0.17
2025-06-20 14:16:46,mouthUpperUpRight,0.16
2025-06-20 14:16:46,noseSneerLeft,0.0
2025-06-20 14:16:46,noseSneerRight,0.0
2025-06-20 14:16:47,_neutral,0.0
2025-06-20 14:16:47,browDownLeft,0.01
2025-06-20 14:16:47,browDownRight,0.02
2025-06-20 14:16:47,browInnerUp,0.04
2025-06-20 14:16:47,browOuterUpLeft,0.1
2025-06-20 14:16:47,browOuterUpRight,0.11
2025-06-20 14:16:47,cheekPuff,0.0
2025-06-20 14:16:47,cheekSquintLeft,0.0
2025-06-20 14:16:47,cheekSquintRight,0.0
2025-06-20 14:16:47,eyeBlinkLeft,0.26
2025-06-20 14:16:47,eyeBlinkRight,0.28
2025-06-20 14:16:47,eyeLookDownLeft,0.5
2025-06-20 14:16:47,eyeLookDownRight,0.44
2025-06-20 14:16:47,eyeLookInLeft,0.04
2025-06-20 14:16:47,eyeLookInRight,0.11
2025-06-20 14:16:47,eyeLookOutLeft,0.12
2025-06-20 14:16:47,eyeLookOutRight,0.05
2025-06-20 14:16:47,eyeLookUpLeft,0.01
2025-06-20 14:16:47,eyeLookUpRight,0.01
2025-06-20 14:16:47,eyeSquintLeft,0.35
2025-06-20 14:16:47,eyeSquintRight,0.4
2025-06-20 14:16:47,eyeWideLeft,0.0
2025-06-20 14:16:47,eyeWideRight,0.0
2025-06-20 14:16:47,jawForward,0.0
2025-06-20 14:16:47,jawLeft,0.0
2025-06-20 14:16:47,jawOpen,0.07
2025-06-20 14:16:47,jawRight,0.0
2025-06-20 14:16:47,mouthClose,0.0
2025-06-20 14:16:47,mouthDimpleLeft,0.02
2025-06-20 14:16:47,mouthDimpleRight,0.04
2025-06-20 14:16:47,mouthFrownLeft,0.0
2025-06-20 14:16:47,mouthFrownRight,0.0
2025-06-20 14:16:47,mouthFunnel,0.02
2025-06-20 14:16:47,mouthLeft,0.0
2025-06-20 14:16:47,mouthLowerDownLeft,0.01
2025-06-20 14:16:47,mouthLowerDownRight,0.02
2025-06-20 14:16:47,mouthPressLeft,0.07
2025-06-20 14:16:47,mouthPressRight,0.01
2025-06-20 14:16:47,mouthPucker,0.04
2025-06-20 14:16:47,mouthRight,0.02
2025-06-20 14:16:47,mouthRollLower,0.0
2025-06-20 14:16:47,mouthRollUpper,0.01
2025-06-20 14:16:47,mouthShrugLower,0.0
2025-06-20 14:16:47,mouthShrugUpper,0.07
2025-06-20 14:16:47,mouthSmileLeft,0.01
2025-06-20 14:16:47,mouthSmileRight,0.01
2025-06-20 14:16:47,mouthStretchLeft,0.0
2025-06-20 14:16:47,mouthStretchRight,0.0
2025-06-20 14:16:47,mouthUpperUpLeft,0.02
2025-06-20 14:16:47,mouthUpperUpRight,0.02
2025-06-20 14:16:47,noseSneerLeft,0.0
2025-06-20 14:16:47,noseSneerRight,0.0
2025-06-20 14:16:48,_neutral,0.0
2025-06-20 14:16:48,browDownLeft,0.03
2025-06-20 14:16:48,browDownRight,0.02
2025-06-20 14:16:48,browInnerUp,0.04
2025-06-20 14:16:48,browOuterUpLeft,0.09
2025-06-20 14:16:48,browOuterUpRight,0.12
2025-06-20 14:16:48,cheekPuff,0.0
2025-06-20 14:16:48,cheekSquintLeft,0.0
2025-06-20 14:16:48,cheekSquintRight,0.0
2025-06-20 14:16:48,eyeBlinkLeft,0.38
2025-06-20 14:16:48,eyeBlinkRight,0.27
2025-06-20 14:16:48,eyeLookDownLeft,0.37
2025-06-20 14:16:48,eyeLookDownRight,0.34
2025-06-20 14:16:48,eyeLookInLeft,0.08
2025-06-20 14:16:48,eyeLookInRight,0.09
2025-06-20 14:16:48,eyeLookOutLeft,0.09
2025-06-20 14:16:48,eyeLookOutRight,0.08
2025-06-20 14:16:48,eyeLookUpLeft,0.02
2025-06-20 14:16:48,eyeLookUpRight,0.03
2025-06-20 14:16:48,eyeSquintLeft,0.45
2025-06-20 14:16:48,eyeSquintRight,0.62
2025-06-20 14:16:48,eyeWideLeft,0.0
2025-06-20 14:16:48,eyeWideRight,0.0
2025-06-20 14:16:48,jawForward,0.0
2025-06-20 14:16:48,jawLeft,0.0
2025-06-20 14:16:48,jawOpen,0.13
2025-06-20 14:16:48,jawRight,0.0
2025-06-20 14:16:48,mouthClose,0.0
2025-06-20 14:16:48,mouthDimpleLeft,0.0
2025-06-20 14:16:48,mouthDimpleRight,0.02
2025-06-20 14:16:48,mouthFrownLeft,0.0
2025-06-20 14:16:48,mouthFrownRight,0.0
2025-06-20 14:16:48,mouthFunnel,0.03
2025-06-20 14:16:48,mouthLeft,0.0
2025-06-20 14:16:48,mouthLowerDownLeft,0.19
2025-06-20 14:16:48,mouthLowerDownRight,0.21
2025-06-20 14:16:48,mouthPressLeft,0.02
2025-06-20 14:16:48,mouthPressRight,0.02
2025-06-20 14:16:48,mouthPucker,0.03
2025-06-20 14:16:48,mouthRight,0.0
2025-06-20 14:16:48,mouthRollLower,0.01
2025-06-20 14:16:48,mouthRollUpper,0.01
2025-06-20 14:16:48,mouthShrugLower,0.0
2025-06-20 14:16:48,mouthShrugUpper,0.04
2025-06-20 14:16:48,mouthSmileLeft,0.55
2025-06-20 14:16:48,mouthSmileRight,0.51
2025-06-20 14:16:48,mouthStretchLeft,0.01
2025-06-20 14:16:48,mouthStretchRight,0.0
2025-06-20 14:16:48,mouthUpperUpLeft,0.41
2025-06-20 14:16:48,mouthUpperUpRight,0.48
2025-06-20 14:16:48,noseSneerLeft,0.0
2025-06-20 14:16:48,noseSneerRight,0.0
2025-06-20 14:16:49,_neutral,0.0
2025-06-20 14:16:49,browDownLeft,0.03
2025-06-20 14:16:49,browDownRight,0.03
2025-06-20 14:16:49,browInnerUp,0.03
2025-06-20 14:16:49,browOuterUpLeft,0.06
2025-06-20 14:16:49,browOuterUpRight,0.06
2025-06-20 14:16:49,cheekPuff,0.0
2025-06-20 14:16:49,cheekSquintLeft,0.0
2025-06-20 14:16:49,cheekSquintRight,0.0
2025-06-20 14:16:49,eyeBlinkLeft,0.3
2025-06-20 14:16:49,eyeBlinkRight,0.21
2025-06-20 14:16:49,eyeLookDownLeft,0.36
2025-06-20 14:16:49,eyeLookDownRight,0.34
2025-06-20 14:16:49,eyeLookInLeft,0.1
2025-06-20 14:16:49,eyeLookInRight,0.09
2025-06-20 14:16:49,eyeLookOutLeft,0.06
2025-06-20 14:16:49,eyeLookOutRight,0.06
2025-06-20 14:16:49,eyeLookUpLeft,0.03
2025-06-20 14:16:49,eyeLookUpRight,0.04
2025-06-20 14:16:49,eyeSquintLeft,0.37
2025-06-20 14:16:49,eyeSquintRight,0.51
2025-06-20 14:16:49,eyeWideLeft,0.0
2025-06-20 14:16:49,eyeWideRight,0.0
2025-06-20 14:16:49,jawForward,0.0
2025-06-20 14:16:49,jawLeft,0.01
2025-06-20 14:16:49,jawOpen,0.06
2025-06-20 14:16:49,jawRight,0.0
2025-06-20 14:16:49,mouthClose,0.0
2025-06-20 14:16:49,mouthDimpleLeft,0.01
2025-06-20 14:16:49,mouthDimpleRight,0.03
2025-06-20 14:16:49,mouthFrownLeft,0.0
2025-06-20 14:16:49,mouthFrownRight,0.0
2025-06-20 14:16:49,mouthFunnel,0.03
2025-06-20 14:16:49,mouthLeft,0.0
2025-06-20 14:16:49,mouthLowerDownLeft,0.11
2025-06-20 14:16:49,mouthLowerDownRight,0.17
2025-06-20 14:16:49,mouthPressLeft,0.02
2025-06-20 14:16:49,mouthPressRight,0.02
2025-06-20 14:16:49,mouthPucker,0.03
2025-06-20 14:16:49,mouthRight,0.0
2025-06-20 14:16:49,mouthRollLower,0.0
2025-06-20 14:16:49,mouthRollUpper,0.0
